id,place_id,name,filter_id
1227,397,서촌 그 책방,4
1228,397,서촌 그 책방,6
1229,398,서향관,3
1230,398,서향관,4
1231,398,서향관,6
1232,399,석계문고,3
1233,399,석계문고,4
1234,399,석계문고,6
1235,400,선경문고,3
1236,400,선경문고,4
1237,400,선경문고,6
1238,401,선문고(선서적),3
1239,401,선문고(선서적),4
1240,401,선문고(선서적),6
1241,402,선유서가,3
1242,402,선유서가,4
1243,402,선유서가,6
1244,403,성북동책방,3
1245,403,성북동책방,4
1246,403,성북동책방,6
1247,404,세륜서점,3
1248,404,세륜서점,4
1249,404,세륜서점,6
1250,405,세신서점,3
1251,405,세신서점,4
1252,405,세신서점,6
1253,406,세화서점,3
1254,406,세화서점,4
1255,406,세화서점,6
1256,407,세화영어서점,3
1257,407,세화영어서점,4
1258,407,세화영어서점,6
1259,408,소수책방,3
1260,408,소수책방,4
1261,408,소수책방,6
1262,409,소요서가,3
1263,409,소요서가,4
1264,409,소요서가,6
1265,410,소원책담,3
1266,410,소원책담,4
1267,410,소원책담,6
1268,411,송파문고,3
1269,411,송파문고,4
1270,411,송파문고,6
1271,412,수도서림,3
1272,412,수도서림,4
1273,412,수도서림,6
1274,413,수수책방,3
1275,413,수수책방,4
1276,413,수수책방,6
1277,414,수수한 책방,3
1278,414,수수한 책방,4
1279,414,수수한 책방,6
1280,415,순정책방,3
1281,415,순정책방,4
1282,415,순정책방,6
1283,416,숨어있는 책,3
1284,416,숨어있는 책,4
1285,416,숨어있는 책,6
1286,417,스타더스트,3
1287,417,스타더스트,4
1288,417,스타더스트,6
1289,418,스토리지북앤필름,3
1290,418,스토리지북앤필름,4
1291,418,스토리지북앤필름,6
1292,419,스토리지북앤필름(로터리점),3
1293,419,스토리지북앤필름(로터리점),4
1294,419,스토리지북앤필름(로터리점),6
1295,420,스토리지북앤필름(후암점),3
1296,420,스토리지북앤필름(후암점),4
1297,420,스토리지북앤필름(후암점),6
1298,421,스프링 플레어,3
1299,421,스프링 플레어,4
1300,421,스프링 플레어,6
1301,422,시인서점,3
1302,422,시인서점,4
1303,422,시인서점,6
1304,423,시절인연,3
1305,423,시절인연,4
1306,423,시절인연,6
1307,424,신고서점,3
1308,424,신고서점,4
1309,424,신고서점,6
1310,425,신공손서점,3
1311,425,신공손서점,4
1312,425,신공손서점,6
1313,426,신동아문고,3
1314,426,신동아문고,4
1315,426,신동아문고,6
1316,427,신목서점,3
1317,427,신목서점,4
1318,427,신목서점,6
1319,428,신협서점,3
1320,428,신협서점,4
1321,428,신협서점,6
1322,429,심지전문서적,3
1323,429,심지전문서적,4
1324,429,심지전문서적,6
1325,430,쎄임더스트,3
1326,430,쎄임더스트,4
1327,430,쎄임더스트,6
1328,431,쏘피아 서점,3
1329,431,쏘피아 서점,4
1330,431,쏘피아 서점,6
1331,432,쓸모의 발견,3
1332,432,쓸모의 발견,4
1333,432,쓸모의 발견,6
1334,433,아인서점,3
1335,433,아인서점,4
1336,433,아인서점,6
1337,434,아직 독립 못 한 책방,3
1338,434,아직 독립 못 한 책방,4
1339,434,아직 독립 못 한 책방,6
1340,435,아침달 북스토어,3
1341,435,아침달 북스토어,4
1342,435,아침달 북스토어,6
1343,436,아크앤북(이마트 더타운몰 월계점),3
1344,436,아크앤북(이마트 더타운몰 월계점),4
1345,436,아크앤북(이마트 더타운몰 월계점),6
1346,437,아크앤북(이태원점),3
1347,437,아크앤북(이태원점),4
1348,437,아크앤북(이태원점),6
1349,438,아크앤북(잠실 롯데월드몰점),3
1350,438,아크앤북(잠실 롯데월드몰점),4
1351,438,아크앤북(잠실 롯데월드몰점),6
1352,439,아크앤북(현대 신촌점),3
1353,439,아크앤북(현대 신촌점),4
1354,439,아크앤북(현대 신촌점),6
1355,440,악어책방,3
1356,440,악어책방,4
1357,440,악어책방,6
1358,441,알라딘 중고매장(가로수길점),3
1359,441,알라딘 중고매장(가로수길점),4
1360,441,알라딘 중고매장(가로수길점),6
1361,442,알라딘 중고매장(강남점),3
1362,442,알라딘 중고매장(강남점),4
1363,442,알라딘 중고매장(강남점),6
1364,443,알라딘 중고매장(강서홈플러스점),3
1365,443,알라딘 중고매장(강서홈플러스점),4
1366,443,알라딘 중고매장(강서홈플러스점),6
1367,444,알라딘 중고매장(건대점),3
1368,444,알라딘 중고매장(건대점),4
1369,444,알라딘 중고매장(건대점),6
1370,445,알라딘 중고매장(노원역점),3
1371,445,알라딘 중고매장(노원역점),4
1372,445,알라딘 중고매장(노원역점),6
1373,446,알라딘 중고매장(대학로점),3
1374,446,알라딘 중고매장(대학로점),4
1375,446,알라딘 중고매장(대학로점),6
1376,447,알라딘 중고매장(서울대입구역점),3
1377,447,알라딘 중고매장(서울대입구역점),4
1378,447,알라딘 중고매장(서울대입구역점),6
1379,448,알라딘 중고매장(수유점),3
1380,448,알라딘 중고매장(수유점),4
1381,448,알라딘 중고매장(수유점),6
1382,449,알라딘 중고매장(신림점),3
1383,449,알라딘 중고매장(신림점),4
1384,449,알라딘 중고매장(신림점),6
1385,450,알라딘 중고매장(신촌점),3
1386,450,알라딘 중고매장(신촌점),4
1387,450,알라딘 중고매장(신촌점),6
1388,451,알라딘 중고매장(이수역점),3
1389,451,알라딘 중고매장(이수역점),4
1390,451,알라딘 중고매장(이수역점),6
1391,452,알라딘 중고매장(잠실롯데월드타워점),3
1392,452,알라딘 중고매장(잠실롯데월드타워점),4
1393,452,알라딘 중고매장(잠실롯데월드타워점),6
1394,453,알라딘 중고매장(잠실새내역점),3
1395,453,알라딘 중고매장(잠실새내역점),4
1396,453,알라딘 중고매장(잠실새내역점),6
1397,454,알라딘 중고매장(종로점),3
1398,454,알라딘 중고매장(종로점),4
1399,454,알라딘 중고매장(종로점),6
1400,455,알라딘 중고매장(합정점),3
1401,455,알라딘 중고매장(합정점),4
1402,455,알라딘 중고매장(합정점),6
1403,456,알지문구서점,3
1404,456,알지문구서점,4
1405,456,알지문구서점,6
1406,457,알키미스타,3
1407,457,알키미스타,4
1408,457,알키미스타,6
1409,458,양지서점,3
1410,458,양지서점,4
1411,458,양지서점,6
1412,459,양지서점,3
1413,459,양지서점,4
1414,459,양지서점,6
1415,460,어나더더블유,3
1416,460,어나더더블유,4
1417,460,어나더더블유,6
1418,461,어쩌다 산책,3
1419,461,어쩌다 산책,4
1420,461,어쩌다 산책,6
1421,462,어쩌다책방,3
1422,462,어쩌다책방,4
1423,462,어쩌다책방,6
1424,463,에덴서점,3
1425,463,에덴서점,4
1426,463,에덴서점,6
1427,464,에이포서점,3
1428,464,에이포서점,4
1429,464,에이포서점,6
1430,465,엠프티폴더스,3
1431,465,엠프티폴더스,4
1432,465,엠프티폴더스,6
1433,466,여기서울 149쪽,3
1434,466,여기서울 149쪽,4
1435,466,여기서울 149쪽,6
1436,467,역사책방,3
1437,467,역사책방,4
1438,467,역사책방,6
1439,468,연신내문고,3
1440,468,연신내문고,4
1441,468,연신내문고,6
1442,469,연희서점,3
1443,469,연희서점,4
1444,469,연희서점,6
1445,470,열린책방,3
1446,470,열린책방,4
1447,470,열린책방,6
1448,471,영광서점,3
1449,471,영광서점,4
1450,471,영광서점,6
1451,472,영일서점,3
1452,472,영일서점,4
1453,472,영일서점,6
1454,473,영파문고,3
1455,473,영파문고,4
1456,473,영파문고,6
1457,474,영풍문고(가산마리오점),3
1458,474,영풍문고(가산마리오점),4
1459,474,영풍문고(가산마리오점),6
1460,475,영풍문고(강남역점),3
1461,475,영풍문고(강남역점),4
1462,475,영풍문고(강남역점),6
1463,476,영풍문고(강남포스코점),3
1464,476,영풍문고(강남포스코점),4
1465,476,영풍문고(강남포스코점),6
1466,477,영풍문고(김포공항롯데점),3
1467,477,영풍문고(김포공항롯데점),4
1468,477,영풍문고(김포공항롯데점),6
1469,478,영풍문고(스타필드코엑스몰점),3
1470,478,영풍문고(스타필드코엑스몰점),4
1471,478,영풍문고(스타필드코엑스몰점),6
1472,479,영풍문고(왕십리역점),3
1473,479,영풍문고(왕십리역점),4
1474,479,영풍문고(왕십리역점),6
1475,480,영풍문고(홍대점),3
1476,480,영풍문고(홍대점),4
1477,480,영풍문고(홍대점),6
1478,481,예나글방,3
1479,481,예나글방,4
1480,481,예나글방,6
1481,482,예람서점,3
1482,482,예람서점,4
1483,482,예람서점,6
1484,483,예림문고,3
1485,483,예림문고,4
1486,483,예림문고,6
1487,484,예일문고,3
1488,484,예일문고,4
1489,484,예일문고,6
1490,485,오에프알,3
1491,485,오에프알,4
1492,485,오에프알,6
1493,486,오프 투 얼론(off to alone),3
1494,486,오프 투 얼론(off to alone),4
1495,486,오프 투 얼론(off to alone),6
1496,487,옥수서재,3
1497,487,옥수서재,4
1498,487,옥수서재,6
1499,488,온고당서점,3
1500,488,온고당서점,4
1501,488,온고당서점,6
1502,489,올오어낫싱,3
1503,489,올오어낫싱,4
1504,489,올오어낫싱,6
1505,490,월드문고,3
1506,490,월드문고,4
1507,490,월드문고,6
1508,491,월촌문고,3
1509,491,월촌문고,4
1510,491,월촌문고,6
1511,492,위트 앤 시니컬,3
1512,492,위트 앤 시니컬,4
1513,492,위트 앤 시니컬,6
1514,493,유어마인드,3
1515,493,유어마인드,4
1516,493,유어마인드,6
1517,494,유한서적,3
1518,494,유한서적,4
1519,494,유한서적,6
1520,495,은마서적,3
1521,495,은마서적,4
1522,495,은마서적,6
1523,496,이그잼플러스,3
1524,496,이그잼플러스,4
1525,496,이그잼플러스,6
1526,497,이라선,3
1527,497,이라선,4
1528,497,이라선,6
1529,498,이레서적,3
1530,498,이레서적,4
1531,498,이레서적,6
1532,499,이루리북스(구 프레드릭북스),3
1533,499,이루리북스(구 프레드릭북스),4
1534,499,이루리북스(구 프레드릭북스),6
1535,500,이상한 나라의 헌책방,3
1536,500,이상한 나라의 헌책방,4
1537,500,이상한 나라의 헌책방,6
1538,501,이후북스,3
1539,501,이후북스,4
1540,501,이후북스,6
1541,502,인덱스숍,3
1542,502,인덱스숍,4
1543,502,인덱스숍,6
1544,503,일단불온 ,3
1545,503,일단불온 ,4
1546,503,일단불온 ,6
1547,504,일등문고,3
1548,504,일등문고,4
1549,504,일등문고,6
1550,505,일신서점,3
1551,505,일신서점,4
1552,505,일신서점,6
1553,506,일일호일,3
1554,506,일일호일,4
1555,506,일일호일,6
1556,507,잉크앤페더,3
1557,507,잉크앤페더,4
1558,507,잉크앤페더,6
1559,508,자각몽,3
1560,508,자각몽,4
1561,508,자각몽,6
1562,509,자고로,3
1563,509,자고로,4
1564,509,자고로,6
1565,510,자상한시간,3
1566,510,자상한시간,4
1567,510,자상한시간,6
1568,511,작업책방 씀,3
1569,511,작업책방 씀,4
1570,511,작업책방 씀,6
1571,512,장미문고,3
1572,512,장미문고,4
1573,512,장미문고,6
1574,513,장안현대문고,3
1575,513,장안현대문고,4
1576,513,장안현대문고,6
1577,514,정연재,3
1578,514,정연재,4
1579,514,정연재,6
1580,515,정은도서,3
1581,515,정은도서,4
1582,515,정은도서,6
1583,516,정은서점,3
1584,516,정은서점,4
1585,516,정은서점,6
1586,517,제로헌드레드,3
1587,517,제로헌드레드,4
1588,517,제로헌드레드,6
1589,518,조은이책,3
1590,518,조은이책,4
1591,518,조은이책,6
1592,519,종로문고,3
1593,519,종로문고,4
1594,519,종로문고,6
1595,520,종로서적,3
1596,520,종로서적,4
1597,520,종로서적,6
1598,521,종암문고,3
1599,521,종암문고,4
1600,521,종암문고,6
1601,522,좋은책많은데,3
1602,522,좋은책많은데,4
1603,522,좋은책많은데,6
1604,523,중곡서점,3
1605,523,중곡서점,4
1606,523,중곡서점,6
1607,524,중국서점,3
1608,524,중국서점,4
1609,524,중국서점,6
1610,525,중랑중고책갤러리,3
1611,525,중랑중고책갤러리,4
1612,525,중랑중고책갤러리,6
1613,526,중화서국,3
1614,526,중화서국,4
1615,526,중화서국,6
1616,527,지구불시착,3
1617,527,지구불시착,4
1618,527,지구불시착,6
1619,528,지금의세상,3
1620,528,지금의세상,4
1621,528,지금의세상,6
1622,529,지식을담다,3
1623,529,지식을담다,4
1624,529,지식을담다,6
1625,530,진부책방스튜디오,3
1626,530,진부책방스튜디오,4
1627,530,진부책방스튜디오,6
1628,531,진영문고,3
1629,531,진영문고,4
1630,531,진영문고,6
1631,532,진학서점,3
1632,532,진학서점,4
1633,532,진학서점,6
1634,533,차일드북앤토이,3
1635,533,차일드북앤토이,4
1636,533,차일드북앤토이,6
1637,534,창문사,3
1638,534,창문사,4
1639,534,창문사,6
1640,535,창문서점,3
1641,535,창문서점,4
1642,535,창문서점,6
1643,536,채그로,3
1644,536,채그로,4
1645,536,채그로,6
1646,537,채플린문구와서점,3
1647,537,채플린문구와서점,4
1648,537,채플린문구와서점,6
1649,538,책가도,3
1650,538,책가도,4
1651,538,책가도,6
1652,539,책과얽힘,3
1653,539,책과얽힘,4
1654,539,책과얽힘,6
1655,540,책그리고,3
1656,540,책그리고,4
1657,540,책그리고,6
1658,541,책마을서점,3
1659,541,책마을서점,4
1660,541,책마을서점,6
1661,542,책바,3
1662,542,책바,4
1663,542,책바,6
1664,543,책방 봄,3
1665,543,책방 봄,4
1666,543,책방 봄,6
1667,544,책방 사춘기,3
1668,544,책방 사춘기,4
1669,544,책방 사춘기,6
1670,545,책방 시나브로,3
1671,545,책방 시나브로,4
1672,545,책방 시나브로,6
1673,546,책방 이올시다,3
1674,546,책방 이올시다,4
1675,546,책방 이올시다,6
1676,547,책방 죄책감,3
1677,547,책방 죄책감,4
1678,547,책방 죄책감,6
1679,548,책방곱셈,3
1680,548,책방곱셈,4
1681,548,책방곱셈,6
1682,549,책방공책,3
1683,549,책방공책,4
1684,549,책방공책,6
1685,550,책방서로,3
1686,550,책방서로,4
1687,550,책방서로,6
1688,551,책방연희,3
1689,551,책방연희,4
1690,551,책방연희,6
1691,552,책보냥,3
1692,552,책보냥,4
1693,552,책보냥,6
1694,553,책빵 중고서점,3
1695,553,책빵 중고서점,4
1696,553,책빵 중고서점,6
1697,554,책의기분,3
1698,554,책의기분,4
1699,554,책의기분,6
1700,555,책의향기서점,3
1701,555,책의향기서점,4
1702,555,책의향기서점,6
1703,556,책이는당나귀,3
1704,556,책이는당나귀,4
1705,556,책이는당나귀,6
1706,557,책익다,3
1707,557,책익다,4
1708,557,책익다,6
1709,558,책인감,3
1710,558,책인감,4
1711,558,책인감,6
1712,559,책읽는마을,3
1713,559,책읽는마을,4
1714,559,책읽는마을,6
1715,560,책크인,3
1716,560,책크인,4
1717,560,책크인,6
1718,561,청계천서점,3
1719,561,청계천서점,4
1720,561,청계천서점,6
1721,562,청맥살롱,3
1722,562,청맥살롱,4
1723,562,청맥살롱,6
1724,563,초방책방,3
1725,563,초방책방,4
1726,563,초방책방,6
1727,564,초콜릿책방,3
1728,564,초콜릿책방,4
1729,564,초콜릿책방,6
1730,565,카모메그림책방,3
1731,565,카모메그림책방,4
1732,565,카모메그림책방,6
1733,566,커넥티드북스토어 더 세운,3
1734,566,커넥티드북스토어 더 세운,4
1735,566,커넥티드북스토어 더 세운,6
1736,567,커넥티드북스토어 더 을지,3
1737,567,커넥티드북스토어 더 을지,4
1738,567,커넥티드북스토어 더 을지,6
1739,568,커넥티드플래그십스토어,3
1740,568,커넥티드플래그십스토어,4
1741,568,커넥티드플래그십스토어,6
1742,569,코믹갤러리,3
1743,569,코믹갤러리,4
1744,569,코믹갤러리,6
1745,570,코믹시티 성신북스,3
1746,570,코믹시티 성신북스,4
1747,570,코믹시티 성신북스,6
1748,571,코믹존,3
1749,571,코믹존,4
1750,571,코믹존,6
1751,572,콕콕콕,3
1752,572,콕콕콕,4
1753,572,콕콕콕,6
1754,573,쿨디가,3
1755,573,쿨디가,4
1756,573,쿨디가,6
1757,574,클래식책방,3
1758,574,클래식책방,4
1759,574,클래식책방,6
1760,575,토리헌책방,3
1761,575,토리헌책방,4
1762,575,토리헌책방,6
1763,576,톨쉽북스토어,3
1764,576,톨쉽북스토어,4
1765,576,톨쉽북스토어,6
1766,577,통문관,3
1767,577,통문관,4
1768,577,통문관,6
1769,578,트립북앤스페이스,3
1770,578,트립북앤스페이스,4
1771,578,트립북앤스페이스,6
1772,579,페이퍼 뮤즈,3
1773,579,페이퍼 뮤즈,4
1774,579,페이퍼 뮤즈,6
1775,580,페잇퍼,3
1776,580,페잇퍼,4
1777,580,페잇퍼,6
1778,581,평화서림,3
1779,581,평화서림,4
1780,581,평화서림,6
1781,582,포스트 포에틱스,3
1782,582,포스트 포에틱스,4
1783,582,포스트 포에틱스,6
1784,583,풀무질,3
1785,583,풀무질,4
1786,583,풀무질,6
1787,584,프라임 서점,3
1788,584,프라임 서점,4
1789,584,프라임 서점,6
1790,585,프루스트의 서재,3
1791,585,프루스트의 서재,4
1792,585,프루스트의 서재,6
1793,586,피스북스,3
1794,586,피스북스,4
1795,586,피스북스,6
1796,587,핏어팻(PIT A PAT),3
1797,587,핏어팻(PIT A PAT),4
1798,587,핏어팻(PIT A PAT),6
1799,588,하우스북스,3
1800,588,하우스북스,4
1801,588,하우스북스,6
1802,589,학문서점,3
1803,589,학문서점,4
1804,589,학문서점,6
1805,590,학창문고,3
1806,590,학창문고,4
1807,590,학창문고,6
1808,591,한권의 서점,3
1809,591,한권의 서점,4
1810,591,한권의 서점,6
1811,592,한글파크서점,3
1812,592,한글파크서점,4
1813,592,한글파크서점,6
1814,593,한길서적,3
1815,593,한길서적,4
1816,593,한길서적,6
1817,594,한길서적 숭실대점,3
1818,594,한길서적 숭실대점,4
1819,594,한길서적 숭실대점,6
1820,595,한길서점,3
1821,595,한길서점,4
1822,595,한길서점,6
1823,596,한나책방,3
1824,596,한나책방,4
1825,596,한나책방,6
1826,597,한림사,3
1827,597,한림사,4
1828,597,한림사,6
1829,598,한미문화사,3
1830,598,한미문화사,4
1831,598,한미문화사,6
1832,599,한보책문구(한보문고),3
1833,599,한보책문구(한보문고),4
1834,599,한보책문구(한보문고),6
1835,600,한솔문고,3
1836,600,한솔문고,4
1837,600,한솔문고,6
1838,601,한솔문고,3
1839,601,한솔문고,4
1840,601,한솔문고,6
1841,602,한우리문고,3
1842,602,한우리문고,4
1843,602,한우리문고,6
1844,603,한티서점,3
1845,603,한티서점,4
1846,603,한티서점,6
1847,604,한평책빵,3
1848,604,한평책빵,4
1849,604,한평책빵,6
1850,605,함양서림,3
1851,605,함양서림,4
1852,605,함양서림,6
1853,606,햇빛문고 목동본점,3
1854,606,햇빛문고 목동본점,4
1855,606,햇빛문고 목동본점,6
1856,607,햇살속으로,3
1857,607,햇살속으로,4
1858,607,햇살속으로,6
1859,608,행복한글간,3
1860,608,행복한글간,4
1861,608,행복한글간,6
1862,609,행운서점,3
1863,609,행운서점,4
1864,609,행운서점,6
1865,610,향기나무,3
1866,610,향기나무,4
1867,610,향기나무,6
1868,611,헬로인디북스,3
1869,611,헬로인디북스,4
1870,611,헬로인디북스,6
1871,612,현대문고,3
1872,612,현대문고,4
1873,612,현대문고,6
1874,613,현대서점문구,3
1875,613,현대서점문구,4
1876,613,현대서점문구,6
1877,614,현대책서점,3
1878,614,현대책서점,4
1879,614,현대책서점,6
1880,615,형제서점,3
1881,615,형제서점,4
1882,615,형제서점,6
1883,616,형제책서점,3
1884,616,형제책서점,4
1885,616,형제책서점,6
1886,617,호박이넝쿨책,3
1887,617,호박이넝쿨책,4
1888,617,호박이넝쿨책,6
1889,618,호수책장,3
1890,618,호수책장,4
1891,618,호수책장,6
1892,619,홀로서기,3
1893,619,홀로서기,4
1894,619,홀로서기,6
1895,620,홈통,3
1896,620,홈통,4
1897,620,홈통,6
1898,621,홍익도서,3
1899,621,홍익도서,4
1900,621,홍익도서,6
1901,622,홍익문고,3
1902,622,홍익문고,4
1903,622,홍익문고,6
1904,623,홍제문고,3
1905,623,홍제문고,4
1906,623,홍제문고,6
1907,624,화랑문고,3
1908,624,화랑문고,4
1909,624,화랑문고,6
1910,625,환일서점,3
1911,625,환일서점,4
1912,625,환일서점,6
1913,626,황룡서점,3
1914,626,황룡서점,4
1915,626,황룡서점,6
1916,627,황룡서점,3
1917,627,황룡서점,4
1918,627,황룡서점,6
1919,628,흙서점,3
1920,628,흙서점,4
1921,628,흙서점,6
1922,629,흥인서점,3
1923,629,흥인서점,4
1924,629,흥인서점,6
1925,630,희망문고,3
1926,630,희망문고,4
1927,630,희망문고,6
1928,631,딕펑스×두번째달_Spice of life,2
1929,631,딕펑스×두번째달_Spice of life,6
1930,632,서울일러스트레이션페어V.16,3
1931,632,서울일러스트레이션페어V.16,6
1932,633,2023 마포아트센터 송년콘서트 [나윤선 ANOTHER CHRISTMAS],2
1933,633,2023 마포아트센터 송년콘서트 [나윤선 ANOTHER CHRISTMAS],6
1934,634,2023 M 송년시리즈 발레 [호두까기 인형],2
1935,634,2023 M 송년시리즈 발레 [호두까기 인형],6
1936,635,"[서울시합창단 제 167회 정기연주회] 헨델, 오라토리오 메시아",2
1937,635,"[서울시합창단 제 167회 정기연주회] 헨델, 오라토리오 메시아",6
1938,636,"[2023 카즈미 타테이시 트리오 내한공연] 크리스마스, 재즈를 만나다",2
1939,636,"[2023 카즈미 타테이시 트리오 내한공연] 크리스마스, 재즈를 만나다",6
1940,637,[너나나시리즈] 국악뮤지컬 제비씨의 크리스마스,2
1941,637,[너나나시리즈] 국악뮤지컬 제비씨의 크리스마스,6
1942,637,[너나나시리즈] 국악뮤지컬 제비씨의 크리스마스,5
1943,638,[서울마포음악창작소] 2023 M 인디열전 ♪ EXTENSION 공연,2
1944,638,[서울마포음악창작소] 2023 M 인디열전 ♪ EXTENSION 공연,6
1945,639,서울시립미술관 [우리가 모여 산을 이루는 이야기],3
1946,639,서울시립미술관 [우리가 모여 산을 이루는 이야기],6
1947,639,서울시립미술관 [우리가 모여 산을 이루는 이야기],4
1948,640,[M클래식 축제] 마포공연예술관광페스티벌 [타케자와 유토 피아노 리사이틀],2
1949,640,[M클래식 축제] 마포공연예술관광페스티벌 [타케자와 유토 피아노 리사이틀],6
1950,641,2023 믹스드 오케스트라 Ⅱ [소리의 색채],2
1951,641,2023 믹스드 오케스트라 Ⅱ [소리의 색채],6
1952,642,[M클래식 축제] 마포공연예술관광페스티벌 킷 암스트롱 피아노 리사이틀,2
1953,642,[M클래식 축제] 마포공연예술관광페스티벌 킷 암스트롱 피아노 리사이틀,6
1954,643, M 아티스트 2023 김도현 피아노 리사이틀 II,2
1955,643, M 아티스트 2023 김도현 피아노 리사이틀 II,6
1956,644,선우예권&국립슬로박필하모닉오케스트라,2
1957,644,선우예권&국립슬로박필하모닉오케스트라,6
1958,645,[서울시립교향악단] 2023 서울시향 얍 판 츠베덴의 베토벤 삼중 협주곡 ①,2
1959,645,[서울시립교향악단] 2023 서울시향 얍 판 츠베덴의 베토벤 삼중 협주곡 ①,6
1960,646,"2023 국악대학전 내일의 예인 홍솔휘, 이가현가단",2
1961,646,"2023 국악대학전 내일의 예인 홍솔휘, 이가현가단",6
1962,646,"2023 국악대학전 내일의 예인 홍솔휘, 이가현가단",5
1963,646,"2023 국악대학전 내일의 예인 홍솔휘, 이가현가단",4
1964,647,"2023 국악대학전 내일의 예인 윤주연, 신별하",2
1965,647,"2023 국악대학전 내일의 예인 윤주연, 신별하",6
1966,647,"2023 국악대학전 내일의 예인 윤주연, 신별하",5
1967,647,"2023 국악대학전 내일의 예인 윤주연, 신별하",4
1968,648,뮌헨 필하모닉 내한공연,2
1969,648,뮌헨 필하모닉 내한공연,6
1970,649,2023 세종미술관 기획전시 [필묵변혁-송수남 황창배],3
1971,649,2023 세종미술관 기획전시 [필묵변혁-송수남 황창배],6
1972,649,2023 세종미술관 기획전시 [필묵변혁-송수남 황창배],4
1973,650,브런치콘서트 [이달의 공연] 11월 클래식과 재즈의 더 배틀,2
1974,650,브런치콘서트 [이달의 공연] 11월 클래식과 재즈의 더 배틀,6
1975,651,"2023 국악대학전 내일의 예인 김은유, 이수흔",2
1976,651,"2023 국악대학전 내일의 예인 김은유, 이수흔",6
1977,651,"2023 국악대학전 내일의 예인 김은유, 이수흔",5
1978,651,"2023 국악대학전 내일의 예인 김은유, 이수흔",4
1979,652,[중구문화재단] 월요극장4 - 뷰티풀 데이즈 with V.O.S,2
1980,652,[중구문화재단] 월요극장4 - 뷰티풀 데이즈 with V.O.S,6
1981,653,[영등포문화재단] 가족극장 뮤지컬 앤ANNE,2
1982,653,[영등포문화재단] 가족극장 뮤지컬 앤ANNE,6
1983,654,[구로문화재단 팝페라 콘서트] 팝페라 그룹 포엣,2
1984,654,[구로문화재단 팝페라 콘서트] 팝페라 그룹 포엣,6
1985,655,[서울시립교향악단] 2023 서울시향 얍 판 츠베덴의 쇼스타코비치 교향곡 5번 ①,2
1986,655,[서울시립교향악단] 2023 서울시향 얍 판 츠베덴의 쇼스타코비치 교향곡 5번 ①,6
1987,656,[강북문화재단] 마티네콘서트 Ⅲ 유니크클래식 with 반도네온 (고상지),2
1988,656,[강북문화재단] 마티네콘서트 Ⅲ 유니크클래식 with 반도네온 (고상지),6
1989,657,"이고르 레비트, 피아노 리사이틀",2
1990,657,"이고르 레비트, 피아노 리사이틀",6
1991,658,뮤지컬 [몬테크리스토],2
1992,658,뮤지컬 [몬테크리스토],6
1993,659,2023 이병우 기타 콘서트 -  다가오는 심장 소리,2
1994,659,2023 이병우 기타 콘서트 -  다가오는 심장 소리,6
1995,660,완창여정프로젝트 : 이해원의 심청가 판소리공장 바닥소리,2
1996,660,완창여정프로젝트 : 이해원의 심청가 판소리공장 바닥소리,6
1997,661,[서울시립교향악단] 2023 서울시향 실내악 시리즈 IV : 관악 앙상블,2
1998,661,[서울시립교향악단] 2023 서울시향 실내악 시리즈 IV : 관악 앙상블,6
1999,662, 차이코프스키 동화음악극 [미녀와 야수],2
2000,662, 차이코프스키 동화음악극 [미녀와 야수],6
2001,663,[금천문화재단] 오셀로와 이아고,2
2002,663,[금천문화재단] 오셀로와 이아고,6
2003,664,"[온라인특강] 출산휴가, 육아휴직 즉문즉답",4
2004,665,[서울생활문화센터 서교] 인문학정원 20세기 일본만화사,6
2005,665,[서울생활문화센터 서교] 인문학정원 20세기 일본만화사,1
2006,665,[서울생활문화센터 서교] 인문학정원 20세기 일본만화사,3
2007,665,[서울생활문화센터 서교] 인문학정원 20세기 일본만화사,4
2008,666,2023 우리소리의 맥(脈)을 찾아서 특별기획 국악공연,2
2009,666,2023 우리소리의 맥(脈)을 찾아서 특별기획 국악공연,6
2010,666,2023 우리소리의 맥(脈)을 찾아서 특별기획 국악공연,5
2011,667,11월 문화가 흐르는 청계천의 밤,2
2012,667,11월 문화가 흐르는 청계천의 밤,6
2013,668,[서초문화재단] 뮤지컬 나도 해피엔딩을 쓰고 싶어,2
2014,668,[서초문화재단] 뮤지컬 나도 해피엔딩을 쓰고 싶어,6
2015,669,[서울시립교향악단] 2023 서울시향  우리동네 음악회(실내악),2
2016,669,[서울시립교향악단] 2023 서울시향  우리동네 음악회(실내악),6
2017,670,[2023년도 플레이업 아카데미 모집] 신체훈련 아카데미 [나에게 맞는 워밍업 루틴 만들기],4
2018,671,[양천구청] 건강힐링센터 2023년 11월 원데이해빛 원데이 힐링프로그램,4
2019,672,2023 서울식물원 국제심포지엄,1
2020,672,2023 서울식물원 국제심포지엄,3
2021,673,[서울시립과학관] 11월 가족과 함께하는 바이오랩,4
2022,674,[서울시청] 가족 스케이팅 교실,4
2023,675,[삼각산시민청] 2023년 시민기획단 연계 하반기 프로그램,4
2024,676,[시민청 공간공모 지원사업] 장소기억법,3
2025,676,[시민청 공간공모 지원사업] 장소기억법,6
2026,677,[2023 민주시민 아카데미] 2회차-세상은 묘지 위에 세워져 있다 ,4
2027,678,제 20회 위튜티 윈드오케스트라 정기연주회,2
2028,678,제 20회 위튜티 윈드오케스트라 정기연주회,6
