id,created_at,updated_at,course_id,place_id,user_id
140,2023-11-29 08:58:48.359042,2023-11-29 08:58:48.359076,,1797,12
141,2023-11-29 08:58:49.403820,2023-11-29 08:58:49.403852,,234,12
142,2023-11-29 08:58:51.371668,2023-11-29 08:58:51.371700,,280,12
143,2023-11-29 08:58:52.254433,2023-11-29 08:58:52.254466,,1821,12
144,2023-11-29 08:58:59.878876,2023-11-29 08:58:59.878908,,207,12
145,2023-11-29 08:59:01.178675,2023-11-29 08:59:01.178708,,230,12
146,2023-11-29 08:59:03.574338,2023-11-29 08:59:03.574372,,235,12
147,2023-11-29 08:59:06.949586,2023-11-29 08:59:06.949618,,229,12
148,2023-11-29 08:59:07.887930,2023-11-29 08:59:07.887962,,1127,12
149,2023-11-29 09:03:48.105610,2023-11-29 09:03:48.105641,,234,13
150,2023-11-29 09:03:49.714613,2023-11-29 09:03:49.714643,,230,13
151,2023-11-29 09:07:43.651332,2023-11-29 09:07:43.651364,,227,13
152,2023-11-29 09:07:45.583026,2023-11-29 09:07:45.583058,,280,13
153,2023-11-29 09:07:50.822921,2023-11-29 09:07:50.822954,,235,13
154,2023-11-29 09:07:52.772997,2023-11-29 09:07:52.773034,,1797,13
155,2023-11-29 09:07:58.766416,2023-11-29 09:07:58.766448,,1810,13
156,2023-11-29 09:08:01.226774,2023-11-29 09:08:01.226805,,205,13
157,2023-11-29 09:08:08.112941,2023-11-29 09:08:08.112972,,1722,13
158,2023-11-29 09:08:11.841414,2023-11-29 09:08:11.841445,,207,13
159,2023-11-29 09:08:12.671541,2023-11-29 09:08:12.671571,,1821,13
160,2023-11-29 09:08:14.951329,2023-11-29 09:08:14.951360,,1127,13
161,2023-11-29 09:08:39.334439,2023-11-29 09:08:39.334468,,238,14
162,2023-11-29 09:08:48.657437,2023-11-29 09:08:48.657474,,230,16
163,2023-11-29 09:08:52.540041,2023-11-29 09:08:52.540088,,1797,16
164,2023-11-29 09:09:08.962579,2023-11-29 09:09:08.962611,,234,16
165,2023-11-29 09:09:12.248786,2023-11-29 09:09:12.248817,,207,16
166,2023-11-29 09:09:34.039594,2023-11-29 09:09:34.039626,,1625,14
167,2023-11-29 09:10:12.457339,2023-11-29 09:10:12.457369,,1722,15
168,2023-11-29 09:10:14.061915,2023-11-29 09:10:14.061946,,1797,15
169,2023-11-29 09:10:18.946670,2023-11-29 09:10:18.946701,,1625,15
170,2023-11-29 09:10:25.922724,2023-11-29 09:10:25.922755,,12,14
171,2023-11-29 09:10:27.580429,2023-11-29 09:10:27.580458,,1557,15
172,2023-11-29 09:10:36.324961,2023-11-29 09:10:36.324992,,1801,15
175,2023-11-29 09:10:51.926881,2023-11-29 09:10:51.926911,,1033,15
176,2023-11-29 09:10:54.340674,2023-11-29 09:10:54.340706,,1722,17
177,2023-11-29 09:11:01.245554,2023-11-29 09:11:01.245582,,631,17
178,2023-11-29 09:11:02.312308,2023-11-29 09:11:02.312340,,996,14
179,2023-11-29 09:11:06.631517,2023-11-29 09:11:06.631547,,1037,14
180,2023-11-29 09:11:09.916077,2023-11-29 09:11:09.916109,,229,17
181,2023-11-29 09:11:39.689824,2023-11-29 09:11:39.689854,,210,15
182,2023-11-29 09:11:41.592453,2023-11-29 09:11:41.592484,,209,15
183,2023-11-29 09:11:44.949327,2023-11-29 09:11:44.949356,,1722,10
184,2023-11-29 09:11:45.628117,2023-11-29 09:11:45.628146,,216,15
185,2023-11-29 09:11:47.599309,2023-11-29 09:11:47.599338,,230,10
186,2023-11-29 09:11:47.907911,2023-11-29 09:11:47.907938,,1844,16
187,2023-11-29 09:11:58.296759,2023-11-29 09:11:58.296788,,1797,10
188,2023-11-29 09:12:00.768335,2023-11-29 09:12:00.768375,,55,15
189,2023-11-29 09:12:14.957468,2023-11-29 09:12:14.957499,,1722,18
190,2023-11-29 09:12:20.956292,2023-11-29 09:12:20.956322,,15,16
191,2023-11-29 09:12:22.027949,2023-11-29 09:12:22.027978,,207,18
192,2023-11-29 09:12:23.301085,2023-11-29 09:12:23.301116,,230,18
193,2023-11-29 09:12:25.842559,2023-11-29 09:12:25.842589,,1707,18
194,2023-11-29 09:12:34.893368,2023-11-29 09:12:34.893398,,235,18
195,2023-11-29 09:12:35.527110,2023-11-29 09:12:35.527139,,229,18
196,2023-11-29 09:12:39.903731,2023-11-29 09:12:39.903765,,1625,18
197,2023-11-29 09:12:40.234916,2023-11-29 09:12:40.234946,,1797,19
198,2023-11-29 09:12:42.684523,2023-11-29 09:12:42.684552,,205,18
199,2023-11-29 09:12:47.076439,2023-11-29 09:12:47.076471,,1625,19
200,2023-11-29 09:12:48.260427,2023-11-29 09:12:48.260456,,1055,10
201,2023-11-29 09:12:48.772585,2023-11-29 09:12:48.772617,,1707,19
202,2023-11-29 09:12:49.213275,2023-11-29 09:12:49.213305,,211,18
203,2023-11-29 09:12:51.036756,2023-11-29 09:12:51.036785,,1644,10
204,2023-11-29 09:12:53.665713,2023-11-29 09:12:53.665743,,1797,18
205,2023-11-29 09:12:54.087772,2023-11-29 09:12:54.087801,,1722,19
206,2023-11-29 09:12:56.723846,2023-11-29 09:12:56.723876,,210,19
207,2023-11-29 09:13:04.050747,2023-11-29 09:13:04.050779,,1821,19
208,2023-11-29 09:13:11.624346,2023-11-29 09:13:11.624378,,207,19
209,2023-11-29 09:13:21.226928,2023-11-29 09:13:21.226960,,280,19
210,2023-11-29 09:13:22.764777,2023-11-29 09:13:22.764807,,227,19
211,2023-11-29 09:13:25.335852,2023-11-29 09:13:25.335883,,229,19
212,2023-11-29 09:13:34.872572,2023-11-29 09:13:34.872603,,234,19
213,2023-11-29 09:13:46.234882,2023-11-29 09:13:46.234913,,962,16
214,2023-11-29 09:14:06.499676,2023-11-29 09:14:06.499708,,1797,21
215,2023-11-29 09:14:09.277111,2023-11-29 09:14:09.277142,,1722,20
216,2023-11-29 09:14:09.752111,2023-11-29 09:14:09.752143,,1797,20
217,2023-11-29 09:14:12.397101,2023-11-29 09:14:12.397132,,1707,20
218,2023-11-29 09:14:16.224175,2023-11-29 09:14:16.224206,,1625,20
219,2023-11-29 09:14:19.259796,2023-11-29 09:14:19.259827,,1557,20
220,2023-11-29 09:14:19.809552,2023-11-29 09:14:19.809580,,1514,16
229,2023-11-29 09:14:45.293295,2023-11-29 09:14:45.293329,,935,16
230,2023-11-29 09:15:03.238670,2023-11-29 09:15:03.238703,,1625,16
231,2023-11-29 09:15:23.405186,2023-11-29 09:15:23.405217,,1841,16
233,2023-11-29 09:15:32.149738,2023-11-29 09:15:32.149770,,248,21
235,2023-11-29 09:15:53.127778,2023-11-29 09:15:53.127810,,1821,20
236,2023-11-29 09:16:06.782213,2023-11-29 09:16:06.782280,,1801,21
237,2023-11-29 09:16:43.916945,2023-11-29 09:16:43.916981,,1722,22
238,2023-11-29 09:16:51.566851,2023-11-29 09:16:51.566889,,230,22
239,2023-11-29 09:16:52.906998,2023-11-29 09:16:52.907038,,207,22
240,2023-11-29 09:16:54.389077,2023-11-29 09:16:54.389116,,1797,22
241,2023-11-29 09:17:00.918984,2023-11-29 09:17:00.919022,,234,22
242,2023-11-29 09:17:04.430556,2023-11-29 09:17:04.430607,,229,22
243,2023-11-29 09:17:05.645315,2023-11-29 09:17:05.645350,,1821,22
244,2023-11-29 09:17:10.781914,2023-11-29 09:17:10.781950,,235,22
245,2023-11-29 09:17:12.276625,2023-11-29 09:17:12.276660,,227,22
246,2023-11-29 09:17:16.118937,2023-11-29 09:17:16.118975,,1514,22
247,2023-11-29 09:18:41.029562,2023-11-29 09:18:41.029591,,1055,23
248,2023-11-29 09:18:42.110485,2023-11-29 09:18:42.110517,,1297,23
249,2023-11-29 09:18:42.934503,2023-11-29 09:18:42.934533,,1420,23
250,2023-11-29 09:18:43.733045,2023-11-29 09:18:43.733075,,1341,23
251,2023-11-29 09:18:44.429609,2023-11-29 09:18:44.429639,,1644,23
252,2023-11-29 09:18:45.332222,2023-11-29 09:18:45.332252,,1700,23
253,2023-11-29 09:18:46.485942,2023-11-29 09:18:46.485971,,1761,23
254,2023-11-29 09:18:49.366389,2023-11-29 09:18:49.366424,,1810,23
255,2023-11-29 09:18:54.118464,2023-11-29 09:18:54.118493,,1844,23
256,2023-11-29 09:21:18.981633,2023-11-29 09:21:18.981672,,1797,24
257,2023-11-29 09:21:22.408333,2023-11-29 09:21:22.408371,,230,24
258,2023-11-29 09:21:24.892412,2023-11-29 09:21:24.892449,,234,24
259,2023-11-29 09:21:26.819329,2023-11-29 09:21:26.819374,,1625,24
260,2023-11-29 09:21:30.006345,2023-11-29 09:21:30.006386,,235,24
261,2023-11-29 09:21:30.649386,2023-11-29 09:21:30.649416,,227,24
262,2023-11-29 09:21:41.492687,2023-11-29 09:21:41.492725,,205,24
263,2023-11-29 09:21:43.066941,2023-11-29 09:21:43.066978,,211,24
264,2023-11-29 09:21:46.511167,2023-11-29 09:21:46.511209,,1810,24
265,2023-11-29 09:21:54.144109,2023-11-29 09:21:54.144150,,280,24
266,2023-11-29 09:22:40.518433,2023-11-29 09:22:40.518465,,1700,25
267,2023-11-29 09:22:47.860429,2023-11-29 09:22:47.860461,,230,26
268,2023-11-29 09:22:50.921903,2023-11-29 09:22:50.921933,,1797,26
269,2023-11-29 09:22:51.361503,2023-11-29 09:22:51.361535,,1722,26
270,2023-11-29 09:22:53.014494,2023-11-29 09:22:53.014525,,230,26
271,2023-11-29 09:22:53.347285,2023-11-29 09:22:53.347314,,234,26
272,2023-11-29 09:23:01.396299,2023-11-29 09:23:01.396332,,1420,25
273,2023-11-29 09:23:08.753677,2023-11-29 09:23:08.753706,,251,26
274,2023-11-29 09:23:43.402877,2023-11-29 09:23:43.402907,,351,26
275,2023-11-29 09:23:46.261134,2023-11-29 09:23:46.261164,,367,26
276,2023-11-29 09:23:47.338804,2023-11-29 09:23:47.338835,,370,26
277,2023-11-29 09:23:49.759275,2023-11-29 09:23:49.759304,,368,26
278,2023-11-29 09:24:20.011216,2023-11-29 09:24:20.011251,,1676,26
279,2023-11-29 09:24:22.215093,2023-11-29 09:24:22.215125,,1707,26
